"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CRI","Costa Rica","P_ADJ_ALL_G","Adjustment for pollution abatement","2000","2000","PC_PNT","Percentage points","0","Units",,,-0.05931357,,
"CRI","Costa Rica","P_ADJ_ALL_G","Adjustment for pollution abatement","2001","2001","PC_PNT","Percentage points","0","Units",,,-0.3571071,,
"CRI","Costa Rica","P_ADJ_ALL_G","Adjustment for pollution abatement","2002","2002","PC_PNT","Percentage points","0","Units",,,-0.5362788,,
"CRI","Costa Rica","P_ADJ_ALL_G","Adjustment for pollution abatement","2003","2003","PC_PNT","Percentage points","0","Units",,,-0.5203772,,
"CRI","Costa Rica","P_ADJ_ALL_G","Adjustment for pollution abatement","2004","2004","PC_PNT","Percentage points","0","Units",,,-0.03325122,,
"CRI","Costa Rica","P_ADJ_ALL_G","Adjustment for pollution abatement","2005","2005","PC_PNT","Percentage points","0","Units",,,-0.2604218,,
"CRI","Costa Rica","P_ADJ_ALL_G","Adjustment for pollution abatement","2006","2006","PC_PNT","Percentage points","0","Units",,,-0.4873533,,
"CRI","Costa Rica","P_ADJ_ALL_G","Adjustment for pollution abatement","2007","2007","PC_PNT","Percentage points","0","Units",,,-0.3681335,,
"CRI","Costa Rica","P_ADJ_ALL_G","Adjustment for pollution abatement","2008","2008","PC_PNT","Percentage points","0","Units",,,0.06087707,,
"CRI","Costa Rica","P_ADJ_ALL_G","Adjustment for pollution abatement","2009","2009","PC_PNT","Percentage points","0","Units",,,0.2692556,,
"CRI","Costa Rica","P_ADJ_ALL_G","Adjustment for pollution abatement","2010","2010","PC_PNT","Percentage points","0","Units",,,-0.3610113,,
"CRI","Costa Rica","P_ADJ_ALL_G","Adjustment for pollution abatement","2011","2011","PC_PNT","Percentage points","0","Units",,,-0.4825045,,
"CRI","Costa Rica","P_ADJ_ALL_G","Adjustment for pollution abatement","2012","2012","PC_PNT","Percentage points","0","Units",,,-0.2521456,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","1991","1991","PC_PNT","Percentage points","0","Units",,,0.3910163,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","1992","1992","PC_PNT","Percentage points","0","Units",,,2.581948,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","1993","1993","PC_PNT","Percentage points","0","Units",,,1.436443,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","1994","1994","PC_PNT","Percentage points","0","Units",,,1.039118,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","1995","1995","PC_PNT","Percentage points","0","Units",,,0.5950233,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","1996","1996","PC_PNT","Percentage points","0","Units",,,1.009183,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","1997","1997","PC_PNT","Percentage points","0","Units",,,1.275835,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","1998","1998","PC_PNT","Percentage points","0","Units",,,1.166953,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","1999","1999","PC_PNT","Percentage points","0","Units",,,0.9356912,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","2000","2000","PC_PNT","Percentage points","0","Units",,,1.593579,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","2001","2001","PC_PNT","Percentage points","0","Units",,,0.7330209,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","2002","2002","PC_PNT","Percentage points","0","Units",,,0.9667774,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","2003","2003","PC_PNT","Percentage points","0","Units",,,1.067258,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","2004","2004","PC_PNT","Percentage points","0","Units",,,1.033453,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","2005","2005","PC_PNT","Percentage points","0","Units",,,0.1032463,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","2006","2006","PC_PNT","Percentage points","0","Units",,,0.8512636,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","2007","2007","PC_PNT","Percentage points","0","Units",,,1.293073,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","2008","2008","PC_PNT","Percentage points","0","Units",,,1.854205,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","2009","2009","PC_PNT","Percentage points","0","Units",,,-0.09300642,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","2010","2010","PC_PNT","Percentage points","0","Units",,,0.7942006,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","2011","2011","PC_PNT","Percentage points","0","Units",,,0.05002588,,
"CRI","Costa Rica","L_CONTR_G","Contribution of labour","2012","2012","PC_PNT","Percentage points","0","Units",,,-0.3487961,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","1991","1991","PC_PNT","Percentage points","0","Units",,,1.41897,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","1992","1992","PC_PNT","Percentage points","0","Units",,,1.498075,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","1993","1993","PC_PNT","Percentage points","0","Units",,,1.900609,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","1994","1994","PC_PNT","Percentage points","0","Units",,,1.925609,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","1995","1995","PC_PNT","Percentage points","0","Units",,,1.691254,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","1996","1996","PC_PNT","Percentage points","0","Units",,,1.340235,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","1997","1997","PC_PNT","Percentage points","0","Units",,,1.424177,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","1998","1998","PC_PNT","Percentage points","0","Units",,,1.648547,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","1999","1999","PC_PNT","Percentage points","0","Units",,,1.660483,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","2000","2000","PC_PNT","Percentage points","0","Units",,,1.614402,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","2001","2001","PC_PNT","Percentage points","0","Units",,,1.606215,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","2002","2002","PC_PNT","Percentage points","0","Units",,,1.823852,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","2003","2003","PC_PNT","Percentage points","0","Units",,,1.795388,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","2004","2004","PC_PNT","Percentage points","0","Units",,,1.769972,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","2005","2005","PC_PNT","Percentage points","0","Units",,,1.858012,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","2006","2006","PC_PNT","Percentage points","0","Units",,,1.992453,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","2007","2007","PC_PNT","Percentage points","0","Units",,,2.407126,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","2008","2008","PC_PNT","Percentage points","0","Units",,,2.759566,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","2009","2009","PC_PNT","Percentage points","0","Units",,,2.468033,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","2010","2010","PC_PNT","Percentage points","0","Units",,,2.02915,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","2011","2011","PC_PNT","Percentage points","0","Units",,,2.084789,,
"CRI","Costa Rica","K_CONTR_G","Contribution of produced capital","2012","2012","PC_PNT","Percentage points","0","Units",,,2.321926,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","1991","1991","PC_PNT","Percentage points","0","Units",,,0.0001287526,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","1992","1992","PC_PNT","Percentage points","0","Units",,,0,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","1993","1993","PC_PNT","Percentage points","0","Units",,,0,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","1994","1994","PC_PNT","Percentage points","0","Units",,,0,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","1995","1995","PC_PNT","Percentage points","0","Units",,,0,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","1996","1996","PC_PNT","Percentage points","0","Units",,,0,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","1997","1997","PC_PNT","Percentage points","0","Units",,,0,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","1998","1998","PC_PNT","Percentage points","0","Units",,,0,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","1999","1999","PC_PNT","Percentage points","0","Units",,,0,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","2000","2000","PC_PNT","Percentage points","0","Units",,,0,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","2001","2001","PC_PNT","Percentage points","0","Units",,,0.00001170795,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","2002","2002","PC_PNT","Percentage points","0","Units",,,0,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","2003","2003","PC_PNT","Percentage points","0","Units",,,0.00001698841,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","2004","2004","PC_PNT","Percentage points","0","Units",,,0.0002216885,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","2005","2005","PC_PNT","Percentage points","0","Units",,,0.005374615,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","2006","2006","PC_PNT","Percentage points","0","Units",,,0.02419202,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","2007","2007","PC_PNT","Percentage points","0","Units",,,0.02416128,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","2008","2008","PC_PNT","Percentage points","0","Units",,,-0.02397267,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","2009","2009","PC_PNT","Percentage points","0","Units",,,0.002411378,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","2010","2010","PC_PNT","Percentage points","0","Units",,,-0.000383608,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","2011","2011","PC_PNT","Percentage points","0","Units",,,-0.003342969,,
"CRI","Costa Rica","NK_CONTR_ALL_G","Contribution of natural capital","2012","2012","PC_PNT","Percentage points","0","Units",,,-0.0006953802,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","1991","1991","PC_PNT","Percentage points","0","Units",,,-2.276971,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","1992","1992","PC_PNT","Percentage points","0","Units",,,2.89468,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","1993","1993","PC_PNT","Percentage points","0","Units",,,1.866786,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","1994","1994","PC_PNT","Percentage points","0","Units",,,1.758754,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","1995","1995","PC_PNT","Percentage points","0","Units",,,1.715488,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","1996","1996","PC_PNT","Percentage points","0","Units",,,-0.7521456,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","1997","1997","PC_PNT","Percentage points","0","Units",,,2.725758,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","1998","1998","PC_PNT","Percentage points","0","Units",,,5.217741,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","1999","1999","PC_PNT","Percentage points","0","Units",,,5.15174,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","2000","2000","PC_PNT","Percentage points","0","Units",,,-1.466479,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","2001","2001","PC_PNT","Percentage points","0","Units",,,-1.619948,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","2002","2002","PC_PNT","Percentage points","0","Units",,,-0.4247255,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","2003","2003","PC_PNT","Percentage points","0","Units",,,3.02147,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","2004","2004","PC_PNT","Percentage points","0","Units",,,1.422554,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","2005","2005","PC_PNT","Percentage points","0","Units",,,3.659316,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","2006","2006","PC_PNT","Percentage points","0","Units",,,5.424385,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","2007","2007","PC_PNT","Percentage points","0","Units",,,3.842837,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","2008","2008","PC_PNT","Percentage points","0","Units",,,-1.797293,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","2009","2009","PC_PNT","Percentage points","0","Units",,,-3.123906,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","2010","2010","PC_PNT","Percentage points","0","Units",,,1.770347,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","2011","2011","PC_PNT","Percentage points","0","Units",,,1.903768,,
"CRI","Costa Rica","EAMFP_G","Environmentally adjusted multifactor productivity growth","2012","2012","PC_PNT","Percentage points","0","Units",,,2.943002,,
"HRV","Croatia","PA_GDP_G","Pollution-adjusted GDP growth","1996","1996","PC_PNT","Percentage points","0","Units",,,4.855305,,
"HRV","Croatia","PA_GDP_G","Pollution-adjusted GDP growth","1997","1997","PC_PNT","Percentage points","0","Units",,,5.304299,,
"HRV","Croatia","PA_GDP_G","Pollution-adjusted GDP growth","1998","1998","PC_PNT","Percentage points","0","Units",,,0.4565117,,
"HRV","Croatia","PA_GDP_G","Pollution-adjusted GDP growth","1999","1999","PC_PNT","Percentage points","0","Units",,,-1.472353,,
"HRV","Croatia","PA_GDP_G","Pollution-adjusted GDP growth","2000","2000","PC_PNT","Percentage points","0","Units",,,3.200863,,
"HRV","Croatia","PA_GDP_G","Pollution-adjusted GDP growth","2001","2001","PC_PNT","Percentage points","0","Units",,,2.420804,,
"HRV","Croatia","PA_GDP_G","Pollution-adjusted GDP growth","2002","2002","PC_PNT","Percentage points","0","Units",,,3.487319,,
"HRV","Croatia","PA_GDP_G","Pollution-adjusted GDP growth","2003","2003","PC_PNT","Percentage points","0","Units",,,4.391109,,
"HRV","Croatia","PA_GDP_G","Pollution-adjusted GDP growth","2004","2004","PC_PNT","Percentage points","0","Units",,,3.360109,,
"HRV","Croatia","PA_GDP_G","Pollution-adjusted GDP growth","2005","2005","PC_PNT","Percentage points","0","Units",,,3.937502,,
"HRV","Croatia","PA_GDP_G","Pollution-adjusted GDP growth","2006","2006","PC_PNT","Percentage points","0","Units",,,3.512633,,
"HRV","Croatia","PA_GDP_G","Pollution-adjusted GDP growth","2007","2007","PC_PNT","Percentage points","0","Units",,,4.23243,,
"HRV","Croatia","PA_GDP_G","Pollution-adjusted GDP growth","2008","2008","PC_PNT","Percentage points","0","Units",,,1.655423,,
"HRV","Croatia","PA_GDP_G","Pollution-adjusted GDP growth","2009","2009","PC_PNT","Percentage points","0","Units",,,-6.657339,,
"HRV","Croatia","PA_GDP_G","Pollution-adjusted GDP growth","2010","2010","PC_PNT","Percentage points","0","Units",,,-0.9074744,,
"HRV","Croatia","PA_GDP_G","Pollution-adjusted GDP growth","2011","2011","PC_PNT","Percentage points","0","Units",,,0.2456983,,
"HRV","Croatia","PA_GDP_G","Pollution-adjusted GDP growth","2012","2012","PC_PNT","Percentage points","0","Units",,,-1.88269,,
"HRV","Croatia","GDP_G","GDP growth","1996","1996","PC_PNT","Percentage points","0","Units",,,5.873715,,
"HRV","Croatia","GDP_G","GDP growth","1997","1997","PC_PNT","Percentage points","0","Units",,,6.645463,,
"HRV","Croatia","GDP_G","GDP growth","1998","1998","PC_PNT","Percentage points","0","Units",,,1.861887,,
"HRV","Croatia","GDP_G","GDP growth","1999","1999","PC_PNT","Percentage points","0","Units",,,-0.9355075,,
"HRV","Croatia","GDP_G","GDP growth","2000","2000","PC_PNT","Percentage points","0","Units",,,3.767492,,
"HRV","Croatia","GDP_G","GDP growth","2001","2001","PC_PNT","Percentage points","0","Units",,,3.434408,,
"HRV","Croatia","GDP_G","GDP growth","2002","2002","PC_PNT","Percentage points","0","Units",,,5.246473,,
"HRV","Croatia","GDP_G","GDP growth","2003","2003","PC_PNT","Percentage points","0","Units",,,5.557912,,
"HRV","Croatia","GDP_G","GDP growth","2004","2004","PC_PNT","Percentage points","0","Units",,,4.082812,,
"HRV","Croatia","GDP_G","GDP growth","2005","2005","PC_PNT","Percentage points","0","Units",,,4.163835,,
"HRV","Croatia","GDP_G","GDP growth","2006","2006","PC_PNT","Percentage points","0","Units",,,4.785119,,
"HRV","Croatia","GDP_G","GDP growth","2007","2007","PC_PNT","Percentage points","0","Units",,,5.150004,,
"HRV","Croatia","GDP_G","GDP growth","2008","2008","PC_PNT","Percentage points","0","Units",,,2.053376,,
"HRV","Croatia","GDP_G","GDP growth","2009","2009","PC_PNT","Percentage points","0","Units",,,-7.383792,,
"HRV","Croatia","GDP_G","GDP growth","2010","2010","PC_PNT","Percentage points","0","Units",,,-1.701252,,
"HRV","Croatia","GDP_G","GDP growth","2011","2011","PC_PNT","Percentage points","0","Units",,,-0.2812539,,
"HRV","Croatia","GDP_G","GDP growth","2012","2012","PC_PNT","Percentage points","0","Units",,,-2.187429,,
"HRV","Croatia","P_ADJ_ALL_G","Adjustment for pollution abatement","1996","1996","PC_PNT","Percentage points","0","Units",,,-1.01841,,
"HRV","Croatia","P_ADJ_ALL_G","Adjustment for pollution abatement","1997","1997","PC_PNT","Percentage points","0","Units",,,-1.341165,,
"HRV","Croatia","P_ADJ_ALL_G","Adjustment for pollution abatement","1998","1998","PC_PNT","Percentage points","0","Units",,,-1.405375,,
"HRV","Croatia","P_ADJ_ALL_G","Adjustment for pollution abatement","1999","1999","PC_PNT","Percentage points","0","Units",,,-0.5368454,,
"HRV","Croatia","P_ADJ_ALL_G","Adjustment for pollution abatement","2000","2000","PC_PNT","Percentage points","0","Units",,,-0.5666288,,
"HRV","Croatia","P_ADJ_ALL_G","Adjustment for pollution abatement","2001","2001","PC_PNT","Percentage points","0","Units",,,-1.013605,,
"HRV","Croatia","P_ADJ_ALL_G","Adjustment for pollution abatement","2002","2002","PC_PNT","Percentage points","0","Units",,,-1.759155,,
"HRV","Croatia","P_ADJ_ALL_G","Adjustment for pollution abatement","2003","2003","PC_PNT","Percentage points","0","Units",,,-1.166803,,
"HRV","Croatia","P_ADJ_ALL_G","Adjustment for pollution abatement","2004","2004","PC_PNT","Percentage points","0","Units",,,-0.7227031,,
"HRV","Croatia","P_ADJ_ALL_G","Adjustment for pollution abatement","2005","2005","PC_PNT","Percentage points","0","Units",,,-0.2263333,,
"HRV","Croatia","P_ADJ_ALL_G","Adjustment for pollution abatement","2006","2006","PC_PNT","Percentage points","0","Units",,,-1.272486,,
"HRV","Croatia","P_ADJ_ALL_G","Adjustment for pollution abatement","2007","2007","PC_PNT","Percentage points","0","Units",,,-0.9175738,,
"HRV","Croatia","P_ADJ_ALL_G","Adjustment for pollution abatement","2008","2008","PC_PNT","Percentage points","0","Units",,,-0.3979529,,
"HRV","Croatia","P_ADJ_ALL_G","Adjustment for pollution abatement","2009","2009","PC_PNT","Percentage points","0","Units",,,0.7264527,,
"HRV","Croatia","P_ADJ_ALL_G","Adjustment for pollution abatement","2010","2010","PC_PNT","Percentage points","0","Units",,,0.7937778,,
"HRV","Croatia","P_ADJ_ALL_G","Adjustment for pollution abatement","2011","2011","PC_PNT","Percentage points","0","Units",,,0.5269522,,
"HRV","Croatia","P_ADJ_ALL_G","Adjustment for pollution abatement","2012","2012","PC_PNT","Percentage points","0","Units",,,0.3047396,,
"HRV","Croatia","L_CONTR_G","Contribution of labour","1996","1996","PC_PNT","Percentage points","0","Units",,,0,,
"HRV","Croatia","L_CONTR_G","Contribution of labour","1997","1997","PC_PNT","Percentage points","0","Units",,,-1.327639,,
"HRV","Croatia","L_CONTR_G","Contribution of labour","1998","1998","PC_PNT","Percentage points","0","Units",,,0.9445809,,
"HRV","Croatia","L_CONTR_G","Contribution of labour","1999","1999","PC_PNT","Percentage points","0","Units",,,-0.1316076,,
"HRV","Croatia","L_CONTR_G","Contribution of labour","2000","2000","PC_PNT","Percentage points","0","Units",,,-0.05347635,,
"HRV","Croatia","L_CONTR_G","Contribution of labour","2001","2001","PC_PNT","Percentage points","0","Units",,,0.04576204,,
"HRV","Croatia","L_CONTR_G","Contribution of labour","2002","2002","PC_PNT","Percentage points","0","Units",,,0.07202673,,
"HRV","Croatia","L_CONTR_G","Contribution of labour","2003","2003","PC_PNT","Percentage points","0","Units",,,0.3417099,,
"HRV","Croatia","L_CONTR_G","Contribution of labour","2004","2004","PC_PNT","Percentage points","0","Units",,,0.12941,,
"HRV","Croatia","L_CONTR_G","Contribution of labour","2005","2005","PC_PNT","Percentage points","0","Units",,,0.06176234,,
"HRV","Croatia","L_CONTR_G","Contribution of labour","2006","2006","PC_PNT","Percentage points","0","Units",,,0.3152384,,
"HRV","Croatia","L_CONTR_G","Contribution of labour","2007","2007","PC_PNT","Percentage points","0","Units",,,0.2742936,,
"HRV","Croatia","L_CONTR_G","Contribution of labour","2008","2008","PC_PNT","Percentage points","0","Units",,,0.08659358,,
"HRV","Croatia","L_CONTR_G","Contribution of labour","2009","2009","PC_PNT","Percentage points","0","Units",,,-0.1529178,,
"HRV","Croatia","L_CONTR_G","Contribution of labour","2010","2010","PC_PNT","Percentage points","0","Units",,,-0.4436265,,
"HRV","Croatia","L_CONTR_G","Contribution of labour","2011","2011","PC_PNT","Percentage points","0","Units",,,-0.1988133,,
"HRV","Croatia","L_CONTR_G","Contribution of labour","2012","2012","PC_PNT","Percentage points","0","Units",,,-0.3252645,,
"HRV","Croatia","K_CONTR_G","Contribution of produced capital","1996","1996","PC_PNT","Percentage points","0","Units",,,0.3168484,,
"HRV","Croatia","K_CONTR_G","Contribution of produced capital","1997","1997","PC_PNT","Percentage points","0","Units",,,0.4067859,,
"HRV","Croatia","K_CONTR_G","Contribution of produced capital","1998","1998","PC_PNT","Percentage points","0","Units",,,0.3733478,,
"HRV","Croatia","K_CONTR_G","Contribution of produced capital","1999","1999","PC_PNT","Percentage points","0","Units",,,0.2821788,,
"HRV","Croatia","K_CONTR_G","Contribution of produced capital","2000","2000","PC_PNT","Percentage points","0","Units",,,0.1665842,,
"HRV","Croatia","K_CONTR_G","Contribution of produced capital","2001","2001","PC_PNT","Percentage points","0","Units",,,0.2054872,,
"HRV","Croatia","K_CONTR_G","Contribution of produced capital","2002","2002","PC_PNT","Percentage points","0","Units",,,0.3646135,,
"HRV","Croatia","K_CONTR_G","Contribution of produced capital","2003","2003","PC_PNT","Percentage points","0","Units",,,0.4277464,,
"HRV","Croatia","K_CONTR_G","Contribution of produced capital","2004","2004","PC_PNT","Percentage points","0","Units",,,0.4330845,,
"HRV","Croatia","K_CONTR_G","Contribution of produced capital","2005","2005","PC_PNT","Percentage points","0","Units",,,0.388097,,
"HRV","Croatia","K_CONTR_G","Contribution of produced capital","2006","2006","PC_PNT","Percentage points","0","Units",,,0.3847067,,
"HRV","Croatia","K_CONTR_G","Contribution of produced capital","2007","2007","PC_PNT","Percentage points","0","Units",,,0.4140207,,
"HRV","Croatia","K_CONTR_G","Contribution of produced capital","2008","2008","PC_PNT","Percentage points","0","Units",,,0.4223424,,
"HRV","Croatia","K_CONTR_G","Contribution of produced capital","2009","2009","PC_PNT","Percentage points","0","Units",,,0.3550245,,
"HRV","Croatia","K_CONTR_G","Contribution of produced capital","2010","2010","PC_PNT","Percentage points","0","Units",,,0.2090073,,
"HRV","Croatia","K_CONTR_G","Contribution of produced capital","2011","2011","PC_PNT","Percentage points","0","Units",,,0.1310075,,
"HRV","Croatia","K_CONTR_G","Contribution of produced capital","2012","2012","PC_PNT","Percentage points","0","Units",,,0.1214184,,
"HRV","Croatia","NK_CONTR_ALL_G","Contribution of natural capital","1996","1996","PC_PNT","Percentage points","0","Units",,,-0.008343603,,
"HRV","Croatia","NK_CONTR_ALL_G","Contribution of natural capital","1997","1997","PC_PNT","Percentage points","0","Units",,,0.001487271,,
"HRV","Croatia","NK_CONTR_ALL_G","Contribution of natural capital","1998","1998","PC_PNT","Percentage points","0","Units",,,-0.001656005,,
"HRV","Croatia","NK_CONTR_ALL_G","Contribution of natural capital","1999","1999","PC_PNT","Percentage points","0","Units",,,-0.02482159,,
"HRV","Croatia","NK_CONTR_ALL_G","Contribution of natural capital","2000","2000","PC_PNT","Percentage points","0","Units",,,0.0008298823,,
"HRV","Croatia","NK_CONTR_ALL_G","Contribution of natural capital","2001","2001","PC_PNT","Percentage points","0","Units",,,0.0155274,,
"HRV","Croatia","NK_CONTR_ALL_G","Contribution of natural capital","2002","2002","PC_PNT","Percentage points","0","Units",,,0.004281645,,
"HRV","Croatia","NK_CONTR_ALL_G","Contribution of natural capital","2003","2003","PC_PNT","Percentage points","0","Units",,,-0.0007135042,,
"HRV","Croatia","NK_CONTR_ALL_G","Contribution of natural capital","2004","2004","PC_PNT","Percentage points","0","Units",,,-0.00537339,,
"HRV","Croatia","NK_CONTR_ALL_G","Contribution of natural capital","2005","2005","PC_PNT","Percentage points","0","Units",,,-0.000653918,,
"HRV","Croatia","NK_CONTR_ALL_G","Contribution of natural capital","2006","2006","PC_PNT","Percentage points","0","Units",,,0.02643854,,
"HRV","Croatia","NK_CONTR_ALL_G","Contribution of natural capital","2007","2007","PC_PNT","Percentage points","0","Units",,,0.006474139,,
"HRV","Croatia","NK_CONTR_ALL_G","Contribution of natural capital","2008","2008","PC_PNT","Percentage points","0","Units",,,-0.01435995,,
"HRV","Croatia","NK_CONTR_ALL_G","Contribution of natural capital","2009","2009","PC_PNT","Percentage points","0","Units",,,-0.004999039,,
"HRV","Croatia","NK_CONTR_ALL_G","Contribution of natural capital","2010","2010","PC_PNT","Percentage points","0","Units",,,-0.005159666,,
"HRV","Croatia","NK_CONTR_ALL_G","Contribution of natural capital","2011","2011","PC_PNT","Percentage points","0","Units",,,-0.01258052,,
"HRV","Croatia","NK_CONTR_ALL_G","Contribution of natural capital","2012","2012","PC_PNT","Percentage points","0","Units",,,-0.0158456,,
"HRV","Croatia","EAMFP_G","Environmentally adjusted multifactor productivity growth","1996","1996","PC_PNT","Percentage points","0","Units",,,4.5468,,
"HRV","Croatia","EAMFP_G","Environmentally adjusted multifactor productivity growth","1997","1997","PC_PNT","Percentage points","0","Units",,,6.223664,,
"HRV","Croatia","EAMFP_G","Environmentally adjusted multifactor productivity growth","1998","1998","PC_PNT","Percentage points","0","Units",,,-0.8597608,,
"HRV","Croatia","EAMFP_G","Environmentally adjusted multifactor productivity growth","1999","1999","PC_PNT","Percentage points","0","Units",,,-1.598102,,
"HRV","Croatia","EAMFP_G","Environmentally adjusted multifactor productivity growth","2000","2000","PC_PNT","Percentage points","0","Units",,,3.086926,,
"HRV","Croatia","EAMFP_G","Environmentally adjusted multifactor productivity growth","2001","2001","PC_PNT","Percentage points","0","Units",,,2.154027,,
"HRV","Croatia","EAMFP_G","Environmentally adjusted multifactor productivity growth","2002","2002","PC_PNT","Percentage points","0","Units",,,3.046397,,
